case_id,institution,laboratory,test,city,category,application_year,years_since_application,status,status_label,inference
2025LDTS00345,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,NTRK1基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00346,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,NTRK2 基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00348,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,NTRK3 基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00349,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,RET 基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00657,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,X染色體脆折症篩檢,臺南市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00293,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,臺北醫學大學附設醫院病理科,心血管及代謝疾病基因質譜篩檢,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01261,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序 BRCA1、BRCA2 基因突變檢測（遺傳性）,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00334,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序廣泛性癌症融合基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00351,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序微量腫瘤基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00331,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序甲狀腺癌基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00367,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,大安聯合醫事檢驗所,次世代定序癌症基因檢測（17個基因）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00250,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序白血病基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00332,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序肺癌基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01260,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,次世代定序遺傳性癌症基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00333,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,精準醫學核心實驗室,肺癌用藥基因篩檢 (11 genes),臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00366,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,大安聯合醫事檢驗所,葉酸代謝基因檢測,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00656,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,奇美醫院精準醫學核心實驗室,血癌-FLT3+NPM1+CEBPA,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00466,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT1.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00467,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT2.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00468,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT3.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00292,衛生福利部雙和醫院（委託臺北醫學大學興建經營）,臺北醫學大學附設醫院病理科,非小細胞肺癌基因檢測套組 (πCode),臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00435,許世賓婦產科診所,台灣生醫醫事檢驗所,X染色體脆折症FMR1基因分析,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01050,許世賓婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00434,許世賓婦產科診所,台灣生醫醫事檢驗所,脊髓性肌肉萎縮症SMN基因分析,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00866,許世賓婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01609,許世賓婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01265,詠馨婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01748,詠馨婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00709,詠馨婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01613,詠馨婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01060,詠馨婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00634,豐禾婦產科診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00633,豐禾婦產科診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00635,豐禾婦產科診所,創源分生實驗室,Q寶PLUS+非侵入性胎兒染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00636,豐禾婦產科診所,創源分生實驗室,Q寶Ultra非侵入性胎兒染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00640,豐禾婦產科診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00643,豐禾婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00642,豐禾婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症基因帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00641,豐禾婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00637,豐禾婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00639,豐禾婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00638,豐禾婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01671,財團法人私立高雄醫學大學附設中和紀念醫院,金萬林實驗室,血液腫瘤用藥檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00914,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,X染色體脆折症基因檢測-FMR1基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00897,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,子宮內膜癌基因分型,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00895,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智CGP癌症基因檢測（全方位癌症基因檢測）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00896,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00919,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00907,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00910,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00905,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智帶因篩檢v1.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00903,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智帶因篩檢v2.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00902,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智帶因篩檢v3.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00899,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智癌風險-BRCA1/2基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00900,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智癌風險-婦癌基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00908,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00911,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00912,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00915,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,胚胎著床前染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00913,財團法人私立高雄醫學大學附設高醫岡山醫院,慧智基因醫學實驗室,非侵入性胚胎著床前染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00402,賴愈凱婦產科診所,慧智基因醫學實驗室,慧智帶因篩檢v1.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00401,賴愈凱婦產科診所,慧智基因醫學實驗室,慧智帶因篩檢v2.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00400,賴愈凱婦產科診所,慧智基因醫學實驗室,慧智帶因篩檢v3.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00403,賴愈凱婦產科診所,慧智基因醫學實驗室,海洋性貧血基因檢測-HBA、HBB基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00404,賴愈凱婦產科診所,慧智基因醫學實驗室,葉酸代謝基因檢測-MTHFR基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00815,輔仁大學學校財團法人輔仁大學附設醫院,欣奕醫事檢驗所,BRCA1/2癌症基因檢測（FFPE/Blood；東柏）,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01939,輔仁大學學校財團法人輔仁大學附設醫院,華聯中心實驗室,CytoOneArray染色體晶片分析,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00565,輔仁大學學校財團法人輔仁大學附設醫院,金萬林實驗室,廣泛型癌症循環核酸檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01629,輔仁大學學校財團法人輔仁大學附設醫院,慧智基因醫學實驗室,慧智CGP癌症基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01678,輔仁大學學校財團法人輔仁大學附設醫院,慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01628,輔仁大學學校財團法人輔仁大學附設醫院,慧智基因醫學實驗室,慧智癌監控基因檢測-肺癌,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00573,輔仁大學學校財團法人輔仁大學附設醫院,精準醫學核心實驗室,次世代定序白血病基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00574,輔仁大學學校財團法人輔仁大學附設醫院,精準醫學核心實驗室,次世代定序骨髓型血液腫瘤基因檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00069,輔仁大學學校財團法人輔仁大學附設醫院,金萬林實驗室,金萬林癌標靶用藥檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00113,輔英科技大學附設醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00112,輔英科技大學附設醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01770,輔英科技大學附設醫院,慧智基因醫學實驗室,X染色體脆折症基因檢測-FMR1基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01771,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01772,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01773,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01774,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智帶因篩檢v1.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01775,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智帶因篩檢v2.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01776,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01777,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01778,輔英科技大學附設醫院,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01769,輔英科技大學附設醫院,慧智基因醫學實驗室,脊髓性肌肉萎縮症基因檢測-SMN基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00825,辛英郎婦產科診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00826,辛英郎婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01828,迎杏福婦產科診所,英緹檢測服務實驗室,Embryo46胚胎著床前染色體非整倍體檢測,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01862,迎杏福婦產科診所,英緹檢測服務實驗室,PGT-A Pixl胚胎著床前染色體篩檢,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01408,迎杏福婦產科診所,創源分生實驗室,SNP+胚胎著床前染色體篩檢 SNP added Preimplantation Genetic Testing for Aneuploidies （SNP+ PGT-A）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01046,迎杏福婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01407,迎杏福婦產科診所,創源分生實驗室,胚胎著床前染色體篩檢SNP附加分析 Preimplantation Genetic Testing for Aneuploidies （PGT-A） and Additional SNP analysis,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00854,迎杏福婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01562,迎杏福婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01343,迎杏福婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00479,連江縣立醫院,慧智基因醫學實驗室,先天中樞性換氣不足症候群基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00491,連江縣立醫院,慧智基因醫學實驗室,子宮內膜癌基因分型,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00480,連江縣立醫院,慧智基因醫學實驗室,感覺神經性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00489,連江縣立醫院,慧智基因醫學實驗室,慧智CGP癌症基因檢測（全方位癌症基因檢測）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00490,連江縣立醫院,慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00488,連江縣立醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00487,連江縣立醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00486,連江縣立醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00485,連江縣立醫院,慧智基因醫學實驗室,慧智帶因篩檢v2.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00484,連江縣立醫院,慧智基因醫學實驗室,慧智帶因篩檢v3.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00483,連江縣立醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00482,連江縣立醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00481,連江縣立醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01307,連江縣立醫院,慧智基因醫學實驗室,慧智癌監控基因檢測-BRCA 1/2（組織）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00477,連江縣立醫院,慧智基因醫學實驗室,異位性皮膚炎過敏基因檢測-FLG基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00478,連江縣立醫院,慧智基因醫學實驗室,脊髓性肌肉萎縮症基因檢測-SMN基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00093,遠祺婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY PLUS（單胞胎）（39項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00097,遠祺婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY PRO（單胞胎）（111項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00090,遠祺婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY（單胞胎）（7項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00087,遠祺婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY（雙胞胎）（3項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02031,遠興婦產科診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02030,遠興婦產科診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02028,遠興婦產科診所,創源分生實驗室,SNP晶片染色體篩檢-750K,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02029,遠興婦產科診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02024,遠興婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01886,遠興婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02025,遠興婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02022,遠興婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02026,遠興婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02023,遠興婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01042,邱正義婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00689,邱正義婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01600,邱正義婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
